"eeio_model","country","code_ape_a732","aggregate","fpt","unit","year","accuracy_mapping_a732"
"EEIO_UK","FR","10.71A","IC",291,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.71A","PRD",259,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.71B","FD",264,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.71B","GVA",205,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.71B","IC",291,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.71B","PRD",259,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.71C","FD",264,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.71C","GVA",205,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.71C","IC",291,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.71C","PRD",259,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.71D","FD",264,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.71D","GVA",205,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.71D","IC",291,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.71D","PRD",259,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.72Z","FD",264,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.72Z","GVA",205,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.72Z","IC",291,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.72Z","PRD",259,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.73Z","FD",264,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.73Z","GVA",205,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.73Z","IC",291,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.73Z","PRD",259,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.81Z","FD",298,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.81Z","GVA",315,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.81Z","IC",233,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.81Z","PRD",249,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.82Z","FD",298,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.82Z","GVA",315,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.82Z","IC",233,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.82Z","PRD",249,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.83Z","FD",298,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.83Z","GVA",315,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.83Z","IC",233,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.83Z","PRD",249,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.84Z","FD",298,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.84Z","GVA",315,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.84Z","IC",233,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.84Z","PRD",249,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.85Z","FD",298,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.85Z","GVA",315,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.85Z","IC",233,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.85Z","PRD",249,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.86Z","FD",298,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.86Z","GVA",315,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.86Z","IC",233,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.86Z","PRD",249,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.89Z","FD",298,"GCO2E_EUR",2022,3
"EEIO_UK","FR","10.89Z","GVA",315,"GCO2E_EUR",2022,3
