"year","code_ape_a732","aggregate","fpt","accuracy_fpt","unit","libelle_ape_a732"
"2022","01.21Z","GVA",1172,3.4,"GCO2E_EUR","Culture de la vigne"
"2022","01.21Z","IC",260,3.4,"GCO2E_EUR","Culture de la vigne"
"2022","01.21Z","PRD",652,3.4,"GCO2E_EUR","Culture de la vigne"
"2022","01.22Z","IC",260,3.4,"GCO2E_EUR","Culture de fruits tropicaux et subtropicaux"
"2022","01.22Z","PRD",652,3.4,"GCO2E_EUR","Culture de fruits tropicaux et subtropicaux"
"2022","01.22Z","GVA",1172,3.4,"GCO2E_EUR","Culture de fruits tropicaux et subtropicaux"
"2022","01.23Z","IC",260,3.4,"GCO2E_EUR","Culture d'agrumes"
"2022","01.23Z","GVA",1172,3.4,"GCO2E_EUR","Culture d'agrumes"
"2022","01.23Z","PRD",652,3.4,"GCO2E_EUR","Culture d'agrumes"
"2022","01.24Z","IC",260,3.4,"GCO2E_EUR","Culture de fruits à pépins et à noyau"
"2022","01.24Z","GVA",1172,3.4,"GCO2E_EUR","Culture de fruits à pépins et à noyau"
"2022","01.24Z","PRD",652,3.4,"GCO2E_EUR","Culture de fruits à pépins et à noyau"
"2022","01.25Z","GVA",1172,3.4,"GCO2E_EUR","Culture d'autres fruits d'arbres ou d'arbustes et de fruits à coque"
"2022","01.25Z","IC",260,3.4,"GCO2E_EUR","Culture d'autres fruits d'arbres ou d'arbustes et de fruits à coque"
"2022","01.25Z","PRD",652,3.4,"GCO2E_EUR","Culture d'autres fruits d'arbres ou d'arbustes et de fruits à coque"
"2022","01.26Z","IC",260,3.4,"GCO2E_EUR","Culture de fruits oléagineux"
"2022","01.26Z","GVA",1172,3.4,"GCO2E_EUR","Culture de fruits oléagineux"
"2022","01.26Z","PRD",652,3.4,"GCO2E_EUR","Culture de fruits oléagineux"
"2022","01.27Z","IC",260,3.4,"GCO2E_EUR","Culture de plantes à boissons"
"2022","01.27Z","PRD",652,3.4,"GCO2E_EUR","Culture de plantes à boissons"
"2022","01.27Z","GVA",1172,3.4,"GCO2E_EUR","Culture de plantes à boissons"
"2022","01.28Z","IC",265,3.4,"GCO2E_EUR","Culture de plantes à épices, aromatiques, médicinales et pharmaceutiques"
"2022","01.28Z","GVA",1712,3.4,"GCO2E_EUR","Culture de plantes à épices, aromatiques, médicinales et pharmaceutiques"
"2022","01.28Z","PRD",811,3.4,"GCO2E_EUR","Culture de plantes à épices, aromatiques, médicinales et pharmaceutiques"
"2022","01.29Z","GVA",1442,3.4,"GCO2E_EUR","Autres cultures permanentes"
"2022","01.29Z","PRD",732,3.4,"GCO2E_EUR","Autres cultures permanentes"
"2022","01.29Z","IC",262,3.4,"GCO2E_EUR","Autres cultures permanentes"
"2022","01.30Z","PRD",602,2,"GCO2E_EUR","Reproduction de plantes"
"2022","01.30Z","IC",220,2,"GCO2E_EUR","Reproduction de plantes"
"2022","01.30Z","GVA",1055,2,"GCO2E_EUR","Reproduction de plantes"
"2022","01.41Z","GVA",3264,2,"GCO2E_EUR","Élevage de vaches laitières"
"2022","01.41Z","IC",315,2,"GCO2E_EUR","Élevage de vaches laitières"
"2022","01.41Z","PRD",1130,2,"GCO2E_EUR","Élevage de vaches laitières"
"2022","01.42Z","GVA",2566,2,"GCO2E_EUR","Élevage d'autres bovins et de buffles"
"2022","01.42Z","IC",261,2,"GCO2E_EUR","Élevage d'autres bovins et de buffles"
"2022","01.42Z","PRD",1021,2,"GCO2E_EUR","Élevage d'autres bovins et de buffles"
"2022","01.43Z","PRD",747,3.4,"GCO2E_EUR","Élevage de chevaux et d'autres équidés"
"2022","01.43Z","GVA",1295,3.4,"GCO2E_EUR","Élevage de chevaux et d'autres équidés"
"2022","01.43Z","IC",260,3.4,"GCO2E_EUR","Élevage de chevaux et d'autres équidés"
"2022","01.44Z","IC",260,3.4,"GCO2E_EUR","Élevage de chameaux et d'autres camélidés"
"2022","01.44Z","PRD",747,3.4,"GCO2E_EUR","Élevage de chameaux et d'autres camélidés"
"2022","01.44Z","GVA",1295,3.4,"GCO2E_EUR","Élevage de chameaux et d'autres camélidés"
"2022","01.45Z","IC",260,3.4,"GCO2E_EUR","Élevage d'ovins et de caprins"
"2022","01.45Z","PRD",747,3.4,"GCO2E_EUR","Élevage d'ovins et de caprins"
"2022","01.45Z","GVA",1295,3.4,"GCO2E_EUR","Élevage d'ovins et de caprins"
"2022","01.46Z","GVA",1295,3.4,"GCO2E_EUR","Élevage de porcins"
"2022","01.46Z","PRD",747,3.4,"GCO2E_EUR","Élevage de porcins"
"2022","01.46Z","IC",260,3.4,"GCO2E_EUR","Élevage de porcins"
"2022","01.47Z","IC",257,2,"GCO2E_EUR","Élevage de volailles"
"2022","01.47Z","PRD",486,2,"GCO2E_EUR","Élevage de volailles"
"2022","01.47Z","GVA",1087,2,"GCO2E_EUR","Élevage de volailles"
"2022","01.49Z","GVA",1295,3.4,"GCO2E_EUR","Élevage d'autres animaux"
"2022","01.49Z","PRD",747,3.4,"GCO2E_EUR","Élevage d'autres animaux"
"2022","01.49Z","IC",260,3.4,"GCO2E_EUR","Élevage d'autres animaux"
"2022","01.50Z","PRD",781,3.4,"GCO2E_EUR","Culture et élevage associés"
"2022","01.50Z","IC",269,3.4,"GCO2E_EUR","Culture et élevage associés"
"2022","01.50Z","GVA",1719,3.4,"GCO2E_EUR","Culture et élevage associés"
"2022","01.61Z","IC",223,2.8,"GCO2E_EUR","Activités de soutien aux cultures"
"2022","01.61Z","GVA",674,2.8,"GCO2E_EUR","Activités de soutien aux cultures"
"2022","01.61Z","PRD",379,2.8,"GCO2E_EUR","Activités de soutien aux cultures"
"2022","01.62Z","GVA",674,2.8,"GCO2E_EUR","Activités de soutien à la production animale"
"2022","01.62Z","IC",223,2.8,"GCO2E_EUR","Activités de soutien à la production animale"
"2022","01.62Z","PRD",379,2.8,"GCO2E_EUR","Activités de soutien à la production animale"
"2022","01.63Z","PRD",454,3.4,"GCO2E_EUR","Traitement primaire des récoltes"
"2022","01.63Z","GVA",873,3.4,"GCO2E_EUR","Traitement primaire des récoltes"
"2022","01.63Z","IC",249,3.4,"GCO2E_EUR","Traitement primaire des récoltes"
"2022","01.64Z","PRD",454,3.4,"GCO2E_EUR","Traitement des semences"
"2022","01.64Z","IC",249,3.4,"GCO2E_EUR","Traitement des semences"
"2022","01.64Z","GVA",873,3.4,"GCO2E_EUR","Traitement des semences"
"2022","01.70Z","GVA",920,3.4,"GCO2E_EUR","Chasse, piégeage et services annexes"
"2022","01.70Z","PRD",491,3.4,"GCO2E_EUR","Chasse, piégeage et services annexes"
"2022","01.70Z","IC",232,3.4,"GCO2E_EUR","Chasse, piégeage et services annexes"
"2022","02.10Z","GVA",164,3.4,"GCO2E_EUR","Sylviculture et autres activités forestières"
"2022","02.10Z","IC",85,3.4,"GCO2E_EUR","Sylviculture et autres activités forestières"
"2022","02.10Z","PRD",115,3.4,"GCO2E_EUR","Sylviculture et autres activités forestières"
"2022","02.20Z","GVA",164,3.4,"GCO2E_EUR","Exploitation forestière"
"2022","02.20Z","IC",85,3.4,"GCO2E_EUR","Exploitation forestière"
"2022","02.20Z","PRD",115,3.4,"GCO2E_EUR","Exploitation forestière"
"2022","02.30Z","IC",85,3.4,"GCO2E_EUR","Récolte de produits forestiers non ligneux poussant à l'état sauvage"
"2022","02.30Z","GVA",164,3.4,"GCO2E_EUR","Récolte de produits forestiers non ligneux poussant à l'état sauvage"
"2022","02.30Z","PRD",115,3.4,"GCO2E_EUR","Récolte de produits forestiers non ligneux poussant à l'état sauvage"
"2022","02.40Z","GVA",150,2.8,"GCO2E_EUR","Services de soutien à l'exploitation forestière"
"2022","02.40Z","PRD",122,2.8,"GCO2E_EUR","Services de soutien à l'exploitation forestière"
"2022","02.40Z","IC",89,2.8,"GCO2E_EUR","Services de soutien à l'exploitation forestière"
"2022","03.11Z","PRD",458,3.7,"GCO2E_EUR","Pêche en mer"
"2022","03.11Z","GVA",796,3.7,"GCO2E_EUR","Pêche en mer"
"2022","03.11Z","IC",205,3.7,"GCO2E_EUR","Pêche en mer"
"2022","03.12Z","PRD",458,3.7,"GCO2E_EUR","Pêche en eau douce"
"2022","03.12Z","GVA",796,3.7,"GCO2E_EUR","Pêche en eau douce"
"2022","03.12Z","IC",205,3.7,"GCO2E_EUR","Pêche en eau douce"
"2022","03.21Z","IC",215,3.7,"GCO2E_EUR","Aquaculture en mer"
"2022","03.21Z","GVA",933,3.7,"GCO2E_EUR","Aquaculture en mer"
"2022","03.21Z","PRD",556,3.7,"GCO2E_EUR","Aquaculture en mer"
"2022","03.22Z","GVA",933,3.7,"GCO2E_EUR","Aquaculture en eau douce"
"2022","03.22Z","PRD",556,3.7,"GCO2E_EUR","Aquaculture en eau douce"
"2022","03.22Z","IC",215,3.7,"GCO2E_EUR","Aquaculture en eau douce"
"2022","05.10Z","PRD",611,2.1,"GCO2E_EUR","Extraction de houille"
"2022","05.10Z","IC",156,2.1,"GCO2E_EUR","Extraction de houille"
"2022","05.10Z","GVA",5254,2.1,"GCO2E_EUR","Extraction de houille"
"2022","05.20Z","GVA",5254,2.1,"GCO2E_EUR","Extraction de lignite"
"2022","05.20Z","PRD",611,2.1,"GCO2E_EUR","Extraction de lignite"
"2022","05.20Z","IC",156,2.1,"GCO2E_EUR","Extraction de lignite"
"2022","06.10Z","PRD",176,2.4,"GCO2E_EUR","Extraction de pétrole brut"
"2022","06.10Z","IC",159,2.4,"GCO2E_EUR","Extraction de pétrole brut"
"2022","06.10Z","GVA",184,2.4,"GCO2E_EUR","Extraction de pétrole brut"
"2022","06.20Z","GVA",184,2.4,"GCO2E_EUR","Extraction de gaz naturel"
"2022","06.20Z","PRD",176,2.4,"GCO2E_EUR","Extraction de gaz naturel"
"2022","06.20Z","IC",159,2.4,"GCO2E_EUR","Extraction de gaz naturel"
"2022","07.10Z","PRD",166,2.6,"GCO2E_EUR","Extraction de minerais de fer"
"2022","07.10Z","GVA",174,2.6,"GCO2E_EUR","Extraction de minerais de fer"
"2022","07.10Z","IC",164,2.6,"GCO2E_EUR","Extraction de minerais de fer"
"2022","07.21Z","IC",164,2.6,"GCO2E_EUR","Extraction de minerais d'uranium et de thorium"
"2022","07.21Z","GVA",174,2.6,"GCO2E_EUR","Extraction de minerais d'uranium et de thorium"
"2022","07.21Z","PRD",166,2.6,"GCO2E_EUR","Extraction de minerais d'uranium et de thorium"
"2022","07.29Z","GVA",169,2.6,"GCO2E_EUR","Extraction d'autres minerais de métaux non ferreux"
"2022","07.29Z","IC",183,2.6,"GCO2E_EUR","Extraction d'autres minerais de métaux non ferreux"
"2022","07.29Z","PRD",166,2.6,"GCO2E_EUR","Extraction d'autres minerais de métaux non ferreux"
"2022","08.11Z","GVA",144,1.7,"GCO2E_EUR","Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise"
"2022","08.11Z","IC",166,1.8,"GCO2E_EUR","Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise"
"2022","08.11Z","PRD",158,1.8,"GCO2E_EUR","Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise"
"2022","08.12Z","PRD",165,2.4,"GCO2E_EUR","Exploitation de gravières et sablières, extraction d'argiles et de kaolin"
"2022","08.12Z","IC",171,2.4,"GCO2E_EUR","Exploitation de gravières et sablières, extraction d'argiles et de kaolin"
"2022","08.12Z","GVA",151,2.3,"GCO2E_EUR","Exploitation de gravières et sablières, extraction d'argiles et de kaolin"
"2022","08.91Z","IC",197,2.6,"GCO2E_EUR","Extraction des minéraux chimiques et d'engrais minéraux"
"2022","08.91Z","GVA",158,2.5,"GCO2E_EUR","Extraction des minéraux chimiques et d'engrais minéraux"
"2022","08.91Z","PRD",185,2.6,"GCO2E_EUR","Extraction des minéraux chimiques et d'engrais minéraux"
"2022","08.92Z","PRD",189,2.6,"GCO2E_EUR","Extraction de tourbe"
"2022","08.92Z","GVA",166,2.5,"GCO2E_EUR","Extraction de tourbe"
"2022","08.92Z","IC",178,2.6,"GCO2E_EUR","Extraction de tourbe"
"2022","08.93Z","GVA",178,3.2,"GCO2E_EUR","Production de sel"
"2022","08.93Z","PRD",209,3.1,"GCO2E_EUR","Production de sel"
"2022","08.93Z","IC",206,3.1,"GCO2E_EUR","Production de sel"
"2022","08.99Z","IC",206,3.1,"GCO2E_EUR","Autres activités extractives n.c.a."
"2022","08.99Z","GVA",178,3.2,"GCO2E_EUR","Autres activités extractives n.c.a."
"2022","08.99Z","PRD",209,3.1,"GCO2E_EUR","Autres activités extractives n.c.a."
"2022","09.10Z","PRD",150,2.4,"GCO2E_EUR","Activités de soutien à l'extraction d'hydrocarbures"
"2022","09.10Z","GVA",145,2.4,"GCO2E_EUR","Activités de soutien à l'extraction d'hydrocarbures"
"2022","09.10Z","IC",163,2.4,"GCO2E_EUR","Activités de soutien à l'extraction d'hydrocarbures"
"2022","09.90Z","PRD",151,2.2,"GCO2E_EUR","Activités de soutien aux autres industries extractives"
"2022","09.90Z","IC",162,2.2,"GCO2E_EUR","Activités de soutien aux autres industries extractives"
"2022","09.90Z","GVA",146,2.2,"GCO2E_EUR","Activités de soutien aux autres industries extractives"
"2022","10.11Z","PRD",321,2.1,"GCO2E_EUR","Transformation et conservation de la viande de boucherie"
"2022","10.11Z","GVA",233,2.1,"GCO2E_EUR","Transformation et conservation de la viande de boucherie"
"2022","10.11Z","IC",372,2.1,"GCO2E_EUR","Transformation et conservation de la viande de boucherie"
"2022","10.12Z","GVA",218,1.8,"GCO2E_EUR","Transformation et conservation de la viande de volaille"
"2022","10.12Z","IC",323,1.8,"GCO2E_EUR","Transformation et conservation de la viande de volaille"
"2022","10.12Z","PRD",283,1.8,"GCO2E_EUR","Transformation et conservation de la viande de volaille"
"2022","10.13A","GVA",233,2.1,"GCO2E_EUR","Préparation industrielle de produits à base de viande"
"2022","10.13A","PRD",321,2.1,"GCO2E_EUR","Préparation industrielle de produits à base de viande"
"2022","10.13A","IC",372,2.1,"GCO2E_EUR","Préparation industrielle de produits à base de viande"
"2022","10.13B","GVA",233,2.1,"GCO2E_EUR","Charcuterie"
"2022","10.13B","PRD",321,2.1,"GCO2E_EUR","Charcuterie"
"2022","10.13B","IC",372,2.1,"GCO2E_EUR","Charcuterie"
"2022","10.20Z","GVA",293,1.5,"GCO2E_EUR","Transformation et conservation de poisson, de crustacés et de mollusques"
"2022","10.20Z","IC",260,1.5,"GCO2E_EUR","Transformation et conservation de poisson, de crustacés et de mollusques"
"2022","10.20Z","PRD",257,1.5,"GCO2E_EUR","Transformation et conservation de poisson, de crustacés et de mollusques"
"2022","10.31Z","GVA",304,2.4,"GCO2E_EUR","Transformation et conservation de pommes de terre"
"2022","10.31Z","PRD",332,2.4,"GCO2E_EUR","Transformation et conservation de pommes de terre"
"2022","10.31Z","IC",358,2.4,"GCO2E_EUR","Transformation et conservation de pommes de terre"
"2022","10.32Z","PRD",329,2.4,"GCO2E_EUR","Préparation de jus de fruits et légumes"
"2022","10.32Z","IC",347,2.4,"GCO2E_EUR","Préparation de jus de fruits et légumes"
"2022","10.32Z","GVA",324,2.4,"GCO2E_EUR","Préparation de jus de fruits et légumes"
"2022","10.39A","PRD",333,2.4,"GCO2E_EUR","Autre transformation et conservation de légumes"
"2022","10.39A","GVA",312,2.4,"GCO2E_EUR","Autre transformation et conservation de légumes"
"2022","10.39A","IC",357,2.4,"GCO2E_EUR","Autre transformation et conservation de légumes"
"2022","10.39B","GVA",312,2.4,"GCO2E_EUR","Transformation et conservation de fruits"
"2022","10.39B","IC",357,2.4,"GCO2E_EUR","Transformation et conservation de fruits"
"2022","10.39B","PRD",333,2.4,"GCO2E_EUR","Transformation et conservation de fruits"
"2022","10.41A","GVA",284,2.4,"GCO2E_EUR","Fabrication d'huiles et graisses brutes"
"2022","10.41A","IC",316,2.4,"GCO2E_EUR","Fabrication d'huiles et graisses brutes"
"2022","10.41A","PRD",297,2.4,"GCO2E_EUR","Fabrication d'huiles et graisses brutes"
"2022","10.41B","IC",279,2.4,"GCO2E_EUR","Fabrication d'huiles et graisses raffinées"
"2022","10.41B","PRD",264,2.4,"GCO2E_EUR","Fabrication d'huiles et graisses raffinées"
"2022","10.41B","GVA",274,2.4,"GCO2E_EUR","Fabrication d'huiles et graisses raffinées"
"2022","10.42Z","GVA",274,2.4,"GCO2E_EUR","Fabrication de margarine et graisses comestibles similaires"
"2022","10.42Z","PRD",264,2.4,"GCO2E_EUR","Fabrication de margarine et graisses comestibles similaires"
"2022","10.42Z","IC",279,2.4,"GCO2E_EUR","Fabrication de margarine et graisses comestibles similaires"
"2022","10.51A","PRD",374,2.1,"GCO2E_EUR","Fabrication de lait liquide et de produits frais"
"2022","10.51A","IC",421,2.1,"GCO2E_EUR","Fabrication de lait liquide et de produits frais"
"2022","10.51A","GVA",293,2.1,"GCO2E_EUR","Fabrication de lait liquide et de produits frais"
"2022","10.51B","GVA",293,2.1,"GCO2E_EUR","Fabrication de beurre"
"2022","10.51B","IC",421,2.1,"GCO2E_EUR","Fabrication de beurre"
"2022","10.51B","PRD",374,2.1,"GCO2E_EUR","Fabrication de beurre"
"2022","10.51C","IC",422,1.8,"GCO2E_EUR","Fabrication de fromage"
"2022","10.51C","GVA",284,1.8,"GCO2E_EUR","Fabrication de fromage"
"2022","10.51C","PRD",377,1.8,"GCO2E_EUR","Fabrication de fromage"
"2022","10.51D","PRD",356,2.1,"GCO2E_EUR","Fabrication d'autres produits laitiers"
"2022","10.51D","IC",400,2.1,"GCO2E_EUR","Fabrication d'autres produits laitiers"
"2022","10.51D","GVA",294,2.1,"GCO2E_EUR","Fabrication d'autres produits laitiers"
"2022","10.52Z","IC",363,1.8,"GCO2E_EUR","Fabrication de glaces et sorbets"
"2022","10.52Z","GVA",276,1.8,"GCO2E_EUR","Fabrication de glaces et sorbets"
"2022","10.52Z","PRD",327,1.8,"GCO2E_EUR","Fabrication de glaces et sorbets"
"2022","10.61A","IC",368,2.2,"GCO2E_EUR","Meunerie"
"2022","10.61A","GVA",392,2.2,"GCO2E_EUR","Meunerie"
"2022","10.61A","PRD",359,2.2,"GCO2E_EUR","Meunerie"
"2022","10.61B","PRD",354,2.2,"GCO2E_EUR","Autres activités du travail des grains"
"2022","10.61B","GVA",458,2.2,"GCO2E_EUR","Autres activités du travail des grains"
"2022","10.61B","IC",335,2.2,"GCO2E_EUR","Autres activités du travail des grains"
"2022","10.62Z","PRD",580,1.8,"GCO2E_EUR","Fabrication de produits amylacés"
"2022","10.62Z","GVA",959,1.8,"GCO2E_EUR","Fabrication de produits amylacés"
"2022","10.62Z","IC",481,1.8,"GCO2E_EUR","Fabrication de produits amylacés"
"2022","10.71A","IC",254,2.2,"GCO2E_EUR","Fabrication industrielle de pain et de pâtisserie fraîche"
"2022","10.71A","GVA",228,2.2,"GCO2E_EUR","Fabrication industrielle de pain et de pâtisserie fraîche"
"2022","10.71A","PRD",243,2.2,"GCO2E_EUR","Fabrication industrielle de pain et de pâtisserie fraîche"
"2022","10.71B","GVA",229,2.2,"GCO2E_EUR","Cuisson de produits de boulangerie"
"2022","10.71B","PRD",243,2.2,"GCO2E_EUR","Cuisson de produits de boulangerie"
"2022","10.71B","IC",253,2.2,"GCO2E_EUR","Cuisson de produits de boulangerie"
"2022","10.71C","IC",253,2.2,"GCO2E_EUR","Boulangerie et boulangerie-pâtisserie"
"2022","10.71C","PRD",243,2.2,"GCO2E_EUR","Boulangerie et boulangerie-pâtisserie"
"2022","10.71C","GVA",229,2.2,"GCO2E_EUR","Boulangerie et boulangerie-pâtisserie"
"2022","10.71D","IC",253,2.2,"GCO2E_EUR","Pâtisserie"
"2022","10.71D","PRD",243,2.2,"GCO2E_EUR","Pâtisserie"
"2022","10.71D","GVA",229,2.2,"GCO2E_EUR","Pâtisserie"
"2022","10.72Z","PRD",244,2.2,"GCO2E_EUR","Fabrication de biscuits, biscottes et pâtisseries de conservation"
"2022","10.72Z","GVA",228,2.2,"GCO2E_EUR","Fabrication de biscuits, biscottes et pâtisseries de conservation"
"2022","10.72Z","IC",255,2.2,"GCO2E_EUR","Fabrication de biscuits, biscottes et pâtisseries de conservation"
"2022","10.73Z","IC",255,2.2,"GCO2E_EUR","Fabrication de pâtes alimentaires"
"2022","10.73Z","PRD",244,2.2,"GCO2E_EUR","Fabrication de pâtes alimentaires"
"2022","10.73Z","GVA",228,2.2,"GCO2E_EUR","Fabrication de pâtes alimentaires"
"2022","10.81Z","GVA",427,2.7,"GCO2E_EUR","Fabrication de sucre"
"2022","10.81Z","IC",257,2.7,"GCO2E_EUR","Fabrication de sucre"
"2022","10.81Z","PRD",298,2.7,"GCO2E_EUR","Fabrication de sucre"
"2022","10.82Z","IC",257,2.7,"GCO2E_EUR","Fabrication de cacao, chocolat et de produits de confiserie"
"2022","10.82Z","GVA",427,2.7,"GCO2E_EUR","Fabrication de cacao, chocolat et de produits de confiserie"
"2022","10.82Z","PRD",298,2.7,"GCO2E_EUR","Fabrication de cacao, chocolat et de produits de confiserie"
"2022","10.83Z","IC",243,2,"GCO2E_EUR","Transformation du thé et du café"
"2022","10.83Z","PRD",231,2,"GCO2E_EUR","Transformation du thé et du café"
"2022","10.83Z","GVA",223,2,"GCO2E_EUR","Transformation du thé et du café"
"2022","10.84Z","GVA",216,2,"GCO2E_EUR","Fabrication de condiments et assaisonnements"
"2022","10.84Z","PRD",248,2,"GCO2E_EUR","Fabrication de condiments et assaisonnements"
"2022","10.84Z","IC",272,2,"GCO2E_EUR","Fabrication de condiments et assaisonnements"
"2022","10.85Z","GVA",249,3.1,"GCO2E_EUR","Fabrication de plats préparés"
"2022","10.85Z","IC",294,3.1,"GCO2E_EUR","Fabrication de plats préparés"
"2022","10.85Z","PRD",271,3.1,"GCO2E_EUR","Fabrication de plats préparés"
"2022","10.86Z","PRD",271,3.1,"GCO2E_EUR","Fabrication d'aliments homogénéisés et diététiques"
"2022","10.86Z","IC",294,3.1,"GCO2E_EUR","Fabrication d'aliments homogénéisés et diététiques"
"2022","10.86Z","GVA",249,3.1,"GCO2E_EUR","Fabrication d'aliments homogénéisés et diététiques"
"2022","10.89Z","GVA",243,3.1,"GCO2E_EUR","Fabrication d'autres produits alimentaires n.c.a."
"2022","10.89Z","IC",281,3.1,"GCO2E_EUR","Fabrication d'autres produits alimentaires n.c.a."
"2022","10.89Z","PRD",259,3.1,"GCO2E_EUR","Fabrication d'autres produits alimentaires n.c.a."
"2022","10.91Z","IC",367,2.2,"GCO2E_EUR","Fabrication d'aliments pour animaux de ferme"
"2022","10.91Z","PRD",336,2.2,"GCO2E_EUR","Fabrication d'aliments pour animaux de ferme"
"2022","10.91Z","GVA",286,2.2,"GCO2E_EUR","Fabrication d'aliments pour animaux de ferme"
"2022","10.92Z","IC",331,1.8,"GCO2E_EUR","Fabrication d'aliments pour animaux de compagnie"
"2022","10.92Z","PRD",300,1.8,"GCO2E_EUR","Fabrication d'aliments pour animaux de compagnie"
"2022","10.92Z","GVA",252,1.8,"GCO2E_EUR","Fabrication d'aliments pour animaux de compagnie"
"2022","11.01Z","PRD",288,1.8,"GCO2E_EUR","Production de boissons alcooliques distillées"
"2022","11.01Z","IC",253,1.8,"GCO2E_EUR","Production de boissons alcooliques distillées"
"2022","11.01Z","GVA",307,1.8,"GCO2E_EUR","Production de boissons alcooliques distillées"
"2022","11.02A","IC",277,2.2,"GCO2E_EUR","Fabrication de vins effervescents"
"2022","11.02A","PRD",265,2.2,"GCO2E_EUR","Fabrication de vins effervescents"
"2022","11.02A","GVA",241,2.2,"GCO2E_EUR","Fabrication de vins effervescents"
"2022","11.02B","GVA",241,2.2,"GCO2E_EUR","Vinification"
"2022","11.02B","IC",277,2.2,"GCO2E_EUR","Vinification"
"2022","11.02B","PRD",265,2.2,"GCO2E_EUR","Vinification"
"2022","11.03Z","IC",277,2.2,"GCO2E_EUR","Fabrication de cidre et de vins de fruits"
"2022","11.03Z","PRD",265,2.2,"GCO2E_EUR","Fabrication de cidre et de vins de fruits"
"2022","11.03Z","GVA",241,2.2,"GCO2E_EUR","Fabrication de cidre et de vins de fruits"
"2022","11.04Z","IC",277,2.2,"GCO2E_EUR","Production d'autres boissons fermentées non distillées"
"2022","11.04Z","PRD",265,2.2,"GCO2E_EUR","Production d'autres boissons fermentées non distillées"
"2022","11.04Z","GVA",241,2.2,"GCO2E_EUR","Production d'autres boissons fermentées non distillées"
"2022","11.05Z","PRD",260,1.5,"GCO2E_EUR","Fabrication de bière"
"2022","11.05Z","GVA",240,1.5,"GCO2E_EUR","Fabrication de bière"
"2022","11.05Z","IC",267,1.5,"GCO2E_EUR","Fabrication de bière"
"2022","11.06Z","PRD",369,2.4,"GCO2E_EUR","Fabrication de malt"
"2022","11.06Z","GVA",312,2.4,"GCO2E_EUR","Fabrication de malt"
"2022","11.06Z","IC",395,2.4,"GCO2E_EUR","Fabrication de malt"
"2022","11.07A","PRD",220,2.4,"GCO2E_EUR","Industrie des eaux de table"
"2022","11.07A","IC",232,2.4,"GCO2E_EUR","Industrie des eaux de table"
"2022","11.07A","GVA",197,2.4,"GCO2E_EUR","Industrie des eaux de table"
"2022","11.07B","PRD",220,2.4,"GCO2E_EUR","Production de boissons rafraîchissantes"
"2022","11.07B","IC",235,2.4,"GCO2E_EUR","Production de boissons rafraîchissantes"
"2022","11.07B","GVA",191,2.4,"GCO2E_EUR","Production de boissons rafraîchissantes"
"2022","12.00Z","PRD",199,1.9,"GCO2E_EUR","Fabrication de produits à base de tabac"
"2022","12.00Z","IC",229,1.9,"GCO2E_EUR","Fabrication de produits à base de tabac"
"2022","12.00Z","GVA",176,1.9,"GCO2E_EUR","Fabrication de produits à base de tabac"
"2022","13.10Z","PRD",215,2,"GCO2E_EUR","Préparation de fibres textiles et filature"
"2022","13.10Z","GVA",215,2,"GCO2E_EUR","Préparation de fibres textiles et filature"
"2022","13.10Z","IC",214,2,"GCO2E_EUR","Préparation de fibres textiles et filature"
"2022","13.20Z","PRD",206,3.2,"GCO2E_EUR","Tissage"
"2022","13.20Z","IC",203,3.2,"GCO2E_EUR","Tissage"
"2022","13.20Z","GVA",206,3.2,"GCO2E_EUR","Tissage"
"2022","13.30Z","GVA",248,2.7,"GCO2E_EUR","Ennoblissement textile"
"2022","13.30Z","PRD",210,2.7,"GCO2E_EUR","Ennoblissement textile"
"2022","13.30Z","IC",191,2.7,"GCO2E_EUR","Ennoblissement textile"
"2022","13.91Z","IC",203,3.2,"GCO2E_EUR","Fabrication d'étoffes à mailles"
"2022","13.91Z","GVA",206,3.2,"GCO2E_EUR","Fabrication d'étoffes à mailles"
"2022","13.91Z","PRD",206,3.2,"GCO2E_EUR","Fabrication d'étoffes à mailles"
"2022","13.92Z","GVA",191,3.2,"GCO2E_EUR","Fabrication d'articles textiles, sauf habillement"
"2022","13.92Z","PRD",202,3.2,"GCO2E_EUR","Fabrication d'articles textiles, sauf habillement"
"2022","13.92Z","IC",205,3.2,"GCO2E_EUR","Fabrication d'articles textiles, sauf habillement"
"2022","13.93Z","IC",197,2,"GCO2E_EUR","Fabrication de tapis et moquettes"
"2022","13.93Z","GVA",198,2,"GCO2E_EUR","Fabrication de tapis et moquettes"
"2022","13.93Z","PRD",199,2,"GCO2E_EUR","Fabrication de tapis et moquettes"
"2022","13.94Z","PRD",201,3.2,"GCO2E_EUR","Fabrication de ficelles, cordes et filets"
"2022","13.94Z","GVA",189,3.2,"GCO2E_EUR","Fabrication de ficelles, cordes et filets"
"2022","13.94Z","IC",206,3.2,"GCO2E_EUR","Fabrication de ficelles, cordes et filets"
"2022","13.95Z","PRD",206,3.2,"GCO2E_EUR","Fabrication de non-tissés, sauf habillement"
